,schedule_season,schedule_week,schedule_playoff,full_result,spread_favorite,stadium_neutral,weather_temperature,weather_wind_mph,weather_detail,home_favorite,away_favorite
1054,2013,17,0,1,-14.5,0,73.0,2.0,Sunny,1.0,0.0
1055,2013,17,0,1,-12.5,0,44.0,5.0,Sunny,1.0,0.0
1056,2013,17,0,1,-6.5,0,53.0,4.0,Sunny,1.0,0.0
1057,2013,18,1,1,-2.5,0,72.0,0.0,Dome,0.0,1.0
1058,2013,18,1,0,-3.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
1059,2013,18,1,0,-6.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
1060,2013,18,1,0,-3.0,0,62.31305449936629,4.844106463878327,Sunny,0.0,1.0
1061,2013,19,1,1,-7.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
1062,2013,19,1,1,-9.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
1063,2013,19,1,0,-1.0,0,62.31305449936629,4.844106463878327,Sunny,0.0,1.0
1064,2013,19,1,1,-7.5,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
1065,2013,20,1,1,-5.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
1066,2013,20,1,1,-4.0,0,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
1067,2013,21,1,0,-2.0,1,62.31305449936629,4.844106463878327,Sunny,1.0,0.0
1068,2014,1,0,1,-4.5,0,70.0,5.0,Sunny,1.0,0.0
1069,2014,1,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
1070,2014,1,0,0,-1.0,0,78.0,0.0,Sunny,1.0,0.0
1071,2014,1,0,0,-7.0,0,77.0,7.0,Sunny,1.0,0.0
1072,2014,1,0,0,-3.5,0,72.0,0.0,Dome,0.0,1.0
1073,2014,1,0,1,-8.0,0,70.0,6.0,Sunny,1.0,0.0
1074,2014,1,0,1,-3.0,0,82.0,12.0,Sunny,1.0,0.0
1075,2014,1,0,0,-3.0,0,77.0,5.0,Sunny,1.0,0.0
1076,2014,1,0,1,-3.5,0,89.0,13.0,Sunny,0.0,1.0
1077,2014,1,0,1,-6.5,0,80.0,3.0,Sunny,1.0,0.0
1078,2014,1,0,1,-10.0,0,80.0,6.0,Sunny,1.0,0.0
1079,2014,1,0,1,-5.5,0,72.0,6.0,Sunny,1.0,0.0
1080,2014,1,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
1081,2014,1,0,0,-5.5,0,79.0,7.0,Sunny,1.0,0.0
1082,2014,1,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1083,2014,1,0,1,-6.5,0,72.0,0.0,Dome,1.0,0.0
1084,2014,2,0,1,-2.5,0,80.0,0.0,Sunny,1.0,0.0
1085,2014,2,0,1,-1.0,0,61.0,4.0,Sunny,1.0,0.0
1086,2014,2,0,1,-1.0,0,68.0,7.0,Sunny,1.0,0.0
1087,2014,2,0,1,-5.5,0,68.0,4.0,Sunny,1.0,0.0
1088,2014,2,0,1,-4.5,0,62.0,5.0,Sunny,0.0,1.0
1089,2014,2,0,1,-13.0,0,82.0,14.0,Rain,1.0,0.0
1090,2014,2,0,1,-7.0,0,63.0,11.0,Sunny,1.0,0.0
1091,2014,2,0,0,-3.5,0,65.0,11.0,Sunny,0.0,1.0
1092,2014,2,0,0,-1.0,0,71.0,5.0,Sunny,1.0,0.0
1093,2014,2,0,0,-3.0,0,73.0,10.0,Sunny,0.0,1.0
1094,2014,2,0,1,-4.5,0,85.0,6.0,Sunny,0.0,1.0
1095,2014,2,0,0,-7.0,0,73.0,9.0,Sunny,1.0,0.0
1096,2014,2,0,0,-4.0,0,78.0,0.0,Sunny,1.0,0.0
1097,2014,2,0,0,-3.0,0,77.0,6.0,Sunny,1.0,0.0
1098,2014,2,0,1,-5.0,0,67.0,4.0,Sunny,1.0,0.0
1099,2014,2,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
1100,2014,3,0,1,-6.5,0,72.0,0.0,Dome,1.0,0.0
1101,2014,3,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
1102,2014,3,0,0,-2.5,0,72.0,16.0,Sunny,1.0,0.0
1103,2014,3,0,0,-3.0,0,74.0,3.0,Sunny,1.0,0.0
1104,2014,3,0,1,-6.5,0,79.0,14.0,Sunny,1.0,0.0
1105,2014,3,0,0,-2.0,0,69.0,19.0,Sunny,0.0,1.0
1106,2014,3,0,1,-1.5,0,72.0,0.0,Dome,1.0,0.0
1107,2014,3,0,0,-6.0,0,85.0,5.0,Sunny,0.0,1.0
1108,2014,3,0,0,-6.0,0,84.0,8.0,Sunny,1.0,0.0
1109,2014,3,0,1,-14.0,0,78.0,7.0,Sunny,1.0,0.0
1110,2014,3,0,1,-10.0,0,72.0,0.0,Dome,1.0,0.0
1111,2014,3,0,1,-1.0,0,76.0,0.0,Sunny,1.0,0.0
1112,2014,3,0,1,-4.0,0,76.0,4.0,Sunny,1.0,0.0
1113,2014,3,0,1,-4.0,0,83.0,6.0,Sunny,1.0,0.0
1114,2014,3,0,0,-1.5,0,72.0,0.0,Dome,0.0,1.0
1115,2014,3,0,0,-1.5,0,56.0,4.0,Sunny,1.0,0.0
1116,2014,4,0,0,-3.0,0,63.0,7.0,Sunny,1.0,0.0
1117,2014,4,0,1,-3.5,0,79.0,0.0,Sunny,1.0,0.0
1118,2014,4,0,0,-2.0,0,78.0,6.0,Sunny,0.0,1.0
1119,2014,4,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
1120,2014,4,0,1,-3.0,0,86.0,4.0,Sunny,1.0,0.0
1121,2014,4,0,1,-7.5,0,72.0,0.0,Dome,1.0,0.0
1122,2014,4,0,1,-5.5,0,80.0,8.0,Sunny,0.0,1.0
1123,2014,4,0,0,-2.0,0,85.0,6.0,Sunny,1.0,0.0
1124,2014,4,0,0,-4.0,1,68.0,6.0,Sunny,0.0,1.0
1125,2014,4,0,0,-7.5,0,73.0,6.0,Sunny,1.0,0.0
1126,2014,4,0,1,-13.0,0,72.0,7.0,Sunny,1.0,0.0
1127,2014,4,0,1,-3.5,0,75.0,7.0,Sunny,1.0,0.0
1128,2014,4,0,1,-3.0,0,72.0,3.0,Sunny,0.0,1.0
1129,2014,5,0,1,-8.5,0,63.0,7.0,Sunny,1.0,0.0
1130,2014,5,0,1,-1.5,0,63.0,7.0,Sunny,1.0,0.0
1131,2014,5,0,1,-5.0,0,72.0,0.0,Dome,1.0,0.0
1132,2014,5,0,1,-8.0,0,72.0,8.0,Sunny,1.0,0.0
1133,2014,5,0,0,-4.5,0,72.0,0.0,Dome,1.0,0.0
1134,2014,5,0,1,-2.5,0,72.0,0.0,Dome,1.0,0.0
1135,2014,5,0,0,-6.0,0,73.0,4.0,Sunny,0.0,1.0
1136,2014,5,0,1,-2.5,0,35.0,0.0,Sunny,0.0,1.0
1137,2014,5,0,1,-11.0,0,72.0,0.0,Dome,1.0,0.0
1138,2014,5,0,1,-4.0,0,61.0,6.0,Sunny,1.0,0.0
1139,2014,5,0,1,-3.5,0,60.0,6.0,Sunny,1.0,0.0
1140,2014,5,0,1,-7.0,0,83.0,6.0,Sunny,1.0,0.0
1141,2014,5,0,1,-4.0,0,88.0,6.0,Sunny,1.0,0.0
1142,2014,5,0,0,-1.0,0,71.0,13.0,Sunny,0.0,1.0
1143,2014,5,0,0,-7.0,0,63.0,11.0,Sunny,0.0,1.0
1144,2014,6,0,0,-2.5,0,77.0,3.0,Sunny,0.0,1.0
1145,2014,6,0,1,-5.0,0,72.0,0.0,Dome,1.0,0.0
1146,2014,6,0,0,-3.5,0,72.0,0.0,Dome,1.0,0.0
1147,2014,6,0,0,-1.0,0,59.0,3.0,Sunny,1.0,0.0
1148,2014,6,0,0,-7.0,0,62.0,6.0,Sunny,1.0,0.0
1149,2014,6,0,1,-2.5,0,64.0,7.0,Sunny,1.0,0.0
1150,2014,6,0,0,-1.5,0,88.0,12.0,Sunny,0.0,1.0
1151,2014,6,0,0,-1.0,0,61.0,20.0,Sunny,1.0,0.0
1152,2014,6,0,0,-10.0,0,64.0,3.0,Sunny,0.0,1.0
1153,2014,6,0,0,-7.0,0,86.0,7.0,Sunny,0.0,1.0
1154,2014,6,0,1,-1.0,0,57.0,5.0,Sunny,1.0,0.0
1155,2014,6,0,0,-10.0,0,66.0,5.0,Sunny,1.0,0.0
1156,2014,6,0,0,-3.5,0,87.0,4.0,Sunny,0.0,1.0
1157,2014,6,0,1,-4.0,0,74.0,7.0,Sunny,1.0,0.0
1158,2014,6,0,0,-3.5,0,72.0,0.0,Dome,0.0,1.0
1159,2014,7,0,1,-9.5,0,63.0,5.0,Sunny,1.0,0.0
1160,2014,7,0,1,-7.0,0,57.0,0.0,Sunny,1.0,0.0
1161,2014,7,0,1,-7.0,0,45.0,8.0,Sunny,1.0,0.0
1162,2014,7,0,0,-3.0,0,55.0,12.0,Sunny,1.0,0.0
1163,2014,7,0,1,-5.0,0,72.0,0.0,Dome,1.0,0.0
1164,2014,7,0,1,-7.0,0,63.0,0.0,Sunny,1.0,0.0
1165,2014,7,0,1,-1.5,0,72.0,0.0,Dome,1.0,0.0
1166,2014,7,0,1,-6.5,0,53.0,11.0,Sunny,1.0,0.0
1167,2014,7,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1168,2014,7,0,1,-4.0,0,74.0,10.0,Sunny,0.0,1.0
1169,2014,7,0,0,-3.5,0,70.0,14.0,Sunny,0.0,1.0
1170,2014,7,0,0,-3.0,0,71.0,6.0,Sunny,1.0,0.0
1171,2014,7,0,1,-7.0,0,72.0,0.0,Dome,0.0,1.0
1172,2014,7,0,1,-6.0,0,57.0,16.0,Sunny,1.0,0.0
1173,2014,7,0,1,-3.0,0,51.0,8.0,Rain,1.0,0.0
1174,2014,8,0,1,-9.0,0,61.0,3.0,Sunny,1.0,0.0
1175,2014,8,0,1,-1.0,0,72.0,0.0,Dome,1.0,0.0
1176,2014,8,0,0,-3.5,1,58.0,13.0,Sunny,0.0,1.0
1177,2014,8,0,0,-6.0,0,81.0,11.0,Sunny,0.0,1.0
1178,2014,8,0,1,-2.5,0,67.0,5.0,Sunny,0.0,1.0
1179,2014,8,0,1,-6.5,0,54.0,9.0,Sunny,1.0,0.0
1180,2014,8,0,0,-7.0,0,81.0,0.0,Sunny,0.0,1.0
1181,2014,8,0,1,-7.5,0,85.0,13.0,Sunny,1.0,0.0
1182,2014,8,0,1,-6.0,0,57.0,14.0,Sunny,1.0,0.0
1183,2014,8,0,1,-2.0,0,72.0,0.0,Dome,1.0,0.0
1184,2014,8,0,0,-3.0,0,61.0,19.0,Sunny,1.0,0.0
1185,2014,8,0,1,-5.0,0,56.0,7.0,Sunny,0.0,1.0
1186,2014,8,0,0,-1.0,0,78.0,7.0,Sunny,1.0,0.0
1187,2014,8,0,0,-3.5,0,79.0,5.0,Sunny,0.0,1.0
1188,2014,8,0,0,-9.5,0,72.0,0.0,Dome,1.0,0.0
1189,2014,9,0,0,-3.0,0,53.0,3.0,Sunny,0.0,1.0
1190,2014,9,0,1,-10.0,0,46.0,4.0,Sunny,1.0,0.0
1191,2014,9,0,1,-7.0,0,42.0,8.0,Sunny,1.0,0.0
1192,2014,9,0,0,-1.5,0,64.0,0.0,Dome,1.0,0.0
1193,2014,9,0,0,-1.5,0,71.0,8.0,Sunny,0.0,1.0
1194,2014,9,0,1,-9.5,0,64.0,20.0,Sunny,1.0,0.0
1195,2014,9,0,1,-3.0,0,69.0,5.0,Sunny,1.0,0.0
1196,2014,9,0,1,-1.0,0,54.0,12.0,Sunny,0.0,1.0
1197,2014,9,0,1,-3.0,0,41.0,18.0,Sunny,0.0,1.0
1198,2014,9,0,1,-2.5,0,37.0,5.0,Sunny,1.0,0.0
1199,2014,9,0,0,-10.5,0,64.0,10.0,Sunny,1.0,0.0
1200,2014,9,0,1,-13.5,0,56.0,7.0,Rain,1.0,0.0
1201,2014,9,0,0,-3.0,0,53.0,8.0,Sunny,0.0,1.0
1202,2014,10,0,0,-6.5,0,43.0,0.0,Sunny,1.0,0.0
1203,2014,10,0,1,-7.0,0,72.0,0.0,Dome,1.0,0.0
1204,2014,10,0,1,-10.5,0,57.0,0.0,Sunny,1.0,0.0
1205,2014,10,0,0,-2.0,0,41.0,11.0,Rain,1.0,0.0
1206,2014,10,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1207,2014,10,0,1,-9.5,0,32.0,6.0,Sunny,1.0,0.0
1208,2014,10,0,0,-7.5,1,50.0,3.0,Rain,0.0,1.0
1209,2014,10,0,0,-6.0,0,72.0,0.0,Dome,1.0,0.0
1210,2014,10,0,1,-4.5,0,57.0,9.0,Sunny,0.0,1.0
1211,2014,10,0,0,-13.0,0,69.0,7.0,Sunny,0.0,1.0
1212,2014,10,0,1,-9.0,0,56.0,0.0,Rain,1.0,0.0
1213,2014,10,0,0,-3.5,0,66.0,5.0,Sunny,0.0,1.0
1214,2014,10,0,1,-7.0,0,49.0,0.0,Sunny,1.0,0.0
1215,2014,11,0,1,-4.0,0,71.0,0.0,Sunny,1.0,0.0
1216,2014,11,0,1,-1.0,0,72.0,0.0,Dome,0.0,1.0
1217,2014,11,0,0,-2.5,0,52.0,3.0,Sunny,0.0,1.0
1218,2014,11,0,1,-2.5,0,32.0,10.0,Snow,1.0,0.0
1219,2014,11,0,0,-4.5,0,34.0,7.0,Sunny,1.0,0.0
1220,2014,11,0,1,-4.5,0,27.0,9.0,Sunny,1.0,0.0
1221,2014,11,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
1222,2014,11,0,1,-1.0,0,21.0,10.0,Sunny,0.0,1.0
1223,2014,11,0,0,-8.5,0,72.0,0.0,Dome,1.0,0.0
1224,2014,11,0,0,-4.0,0,43.0,4.0,Sunny,0.0,1.0
1225,2014,11,0,1,-10.5,0,71.0,7.0,Sunny,1.0,0.0
1226,2014,11,0,1,-8.0,0,72.0,0.0,Dome,0.0,1.0
1227,2014,11,0,0,-6.5,0,46.0,7.0,Sunny,1.0,0.0
1228,2014,11,0,0,-7.0,0,25.0,0.0,Sunny,0.0,1.0
1229,2014,12,0,1,-7.5,0,55.0,11.0,Rain,0.0,1.0
1230,2014,12,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
1231,2014,12,0,1,-4.0,0,53.0,10.0,Rain,1.0,0.0
1232,2014,12,0,1,-6.5,0,36.0,7.0,Rain,1.0,0.0
1233,2014,12,0,0,-3.0,0,76.0,14.0,Sunny,1.0,0.0
1234,2014,12,0,1,-13.0,0,72.0,0.0,Dome,1.0,0.0
1235,2014,12,0,0,-7.5,0,46.0,6.0,Sunny,0.0,1.0
1236,2014,12,0,1,-7.5,0,61.0,6.0,Sunny,1.0,0.0
1237,2014,12,0,0,-4.0,0,48.0,0.0,Sunny,0.0,1.0
1238,2014,12,0,1,-11.0,0,53.0,6.0,Sunny,1.0,0.0
1239,2014,12,0,1,-4.0,0,72.0,3.0,Sunny,1.0,0.0
1240,2014,12,0,1,-9.0,0,63.0,4.0,Sunny,1.0,0.0
1241,2014,12,0,1,-7.5,0,57.0,6.0,Sunny,1.0,0.0
1242,2014,12,0,1,-2.5,0,72.0,0.0,Dome,1.0,0.0
1243,2014,12,0,0,-2.5,0,72.0,0.0,Dome,1.0,0.0
1244,2014,13,0,0,-3.0,0,57.0,0.0,Dome,1.0,0.0
1245,2014,13,0,1,-7.5,0,72.0,0.0,Dome,1.0,0.0
1246,2014,13,0,0,-1.0,0,58.0,0.0,Sunny,1.0,0.0
1247,2014,13,0,1,-1.5,0,72.0,0.0,Dome,0.0,1.0
1248,2014,13,0,0,-6.5,0,58.0,0.0,Sunny,1.0,0.0
1249,2014,13,0,1,-3.0,0,57.0,11.0,Sunny,1.0,0.0
1250,2014,13,0,1,-3.0,0,23.0,7.0,Sunny,1.0,0.0
1251,2014,13,0,1,-7.0,0,78.0,10.0,Sunny,1.0,0.0
1252,2014,13,0,1,-7.5,0,72.0,0.0,Dome,1.0,0.0
1253,2014,13,0,1,-3.0,0,72.0,7.0,Sunny,0.0,1.0
1254,2014,13,0,0,-1.0,0,25.0,12.0,Sunny,1.0,0.0
1255,2014,13,0,1,-2.5,0,15.0,15.0,Sunny,1.0,0.0
1256,2014,13,0,0,-3.5,0,61.0,12.0,Sunny,1.0,0.0
1257,2014,13,0,1,-6.5,0,72.0,0.0,Dome,1.0,0.0
1258,2014,13,0,0,-6.0,0,76.0,7.0,Sunny,0.0,1.0
1259,2014,13,0,0,-6.5,0,43.0,9.0,Sunny,0.0,1.0
1260,2014,14,0,0,-3.5,0,34.0,6.0,Sunny,0.0,1.0
1261,2014,14,0,1,-2.5,0,72.0,0.0,Dome,0.0,1.0
1262,2014,14,0,0,-3.0,0,42.0,3.0,Sunny,1.0,0.0
1263,2014,14,0,0,-3.0,0,38.0,11.0,Sunny,0.0,1.0
1264,2014,14,0,1,-9.0,0,55.0,3.0,Sunny,1.0,0.0
1265,2014,14,0,1,-10.5,0,72.0,0.0,Dome,1.0,0.0
1266,2014,14,0,0,-6.5,0,58.0,9.0,Sunny,0.0,1.0
1267,2014,14,0,0,-3.0,0,77.0,12.0,Sunny,1.0,0.0
1268,2014,14,0,1,-4.5,0,34.0,11.0,Sunny,1.0,0.0
1269,2014,14,0,0,-8.5,0,72.0,0.0,Dome,1.0,0.0
1270,2014,14,0,1,-8.0,0,61.0,2.0,Sunny,0.0,1.0
1271,2014,14,0,0,-1.5,0,39.0,6.0,Sunny,0.0,1.0
1272,2014,14,0,0,-4.0,0,64.0,2.0,Sunny,0.0,1.0
1273,2014,14,0,0,-3.0,0,47.0,7.0,Sunny,0.0,1.0
1274,2014,14,0,0,-2.5,0,46.0,10.0,Sunny,0.0,1.0
1275,2014,14,0,1,-13.5,0,32.0,4.0,Sunny,1.0,0.0
1276,2014,15,0,0,-6.0,0,72.0,0.0,Dome,1.0,0.0
1277,2014,15,0,0,-3.0,0,72.0,0.0,Dome,0.0,1.0
1278,2014,15,0,1,-14.0,0,49.0,7.0,Sunny,1.0,0.0
1279,2014,15,0,1,-3.5,0,34.0,9.0,Sunny,0.0,1.0
1280,2014,15,0,1,-3.5,0,58.0,2.0,Sunny,1.0,0.0
1281,2014,15,0,0,-2.5,0,45.0,5.0,Sunny,1.0,0.0
1282,2014,15,0,1,-8.0,0,72.0,0.0,Dome,1.0,0.0
1283,2014,15,0,1,-7.0,0,72.0,0.0,Dome,1.0,0.0
1284,2014,15,0,1,-11.0,0,60.0,10.0,Sunny,1.0,0.0
1285,2014,15,0,1,-9.5,0,43.0,5.0,Sunny,1.0,0.0
1286,2014,15,0,1,-7.0,0,43.0,7.0,Sunny,1.0,0.0
1287,2014,15,0,0,-3.5,0,42.0,6.0,Sunny,1.0,0.0
1288,2014,15,0,0,-4.0,0,62.0,5.0,Sunny,0.0,1.0
1289,2014,15,0,1,-10.0,0,49.0,2.0,Sunny,1.0,0.0
1290,2014,15,0,0,-3.5,0,49.0,1.0,Sunny,0.0,1.0
1291,2014,15,0,0,-3.0,0,42.0,6.0,Sunny,0.0,1.0
1292,2014,16,0,1,-4.0,0,54.0,3.0,Sunny,1.0,0.0
1293,2014,16,0,0,-2.0,0,58.0,1.0,Sunny,1.0,0.0
1294,2014,16,0,1,-7.0,0,35.0,1.0,Sunny,0.0,1.0
1295,2014,16,0,0,-9.5,0,72.0,0.0,Dome,0.0,1.0
1296,2014,16,0,1,-6.0,0,50.0,4.0,Sunny,1.0,0.0
1297,2014,16,0,0,-10.0,0,36.0,7.0,Sunny,0.0,1.0
1298,2014,16,0,1,-3.5,0,51.0,9.0,Dome,1.0,0.0
1299,2014,16,0,1,-6.0,0,58.0,2.0,Sunny,0.0,1.0
1300,2014,16,0,1,-4.5,0,78.0,7.0,Sunny,1.0,0.0
1301,2014,16,0,0,-6.0,0,72.0,0.0,Dome,1.0,0.0
1302,2014,16,0,0,-10.0,0,35.0,4.0,Sunny,0.0,1.0
1303,2014,16,0,1,-7.0,0,62.0,6.0,Sunny,0.0,1.0
1304,2014,16,0,1,-2.5,0,34.0,0.0,Sunny,1.0,0.0
1305,2014,16,0,0,-7.0,0,72.0,0.0,Dome,1.0,0.0
1306,2014,16,0,0,-11.5,0,76.0,4.0,Sunny,0.0,1.0
1307,2014,16,0,1,-3.5,0,46.0,7.0,Sunny,0.0,1.0
1308,2014,17,0,0,-2.5,0,72.0,0.0,Dome,1.0,0.0
1309,2014,17,0,1,-14.0,0,56.0,3.0,Sunny,1.0,0.0
1310,2014,17,0,1,-16.5,0,33.0,0.0,Sunny,1.0,0.0
1311,2014,17,0,1,-9.0,0,25.0,6.0,Sunny,1.0,0.0
1312,2014,17,0,1,-8.5,0,43.0,8.0,Sunny,1.0,0.0
1313,2014,17,0,1,-3.0,0,37.0,5.0,Sunny,1.0,0.0
1314,2014,17,0,0,-7.0,0,80.0,7.0,Sunny,1.0,0.0
1315,2014,17,0,1,-7.0,0,22.0,4.0,Sunny,1.0,0.0
1316,2014,17,0,0,-4.5,0,49.0,8.0,Sunny,1.0,0.0
1317,2014,17,0,0,-1.0,0,51.0,6.0,Sunny,0.0,1.0
1318,2014,17,0,1,-3.0,0,35.0,1.0,Sunny,1.0,0.0
1319,2014,17,0,1,-6.0,0,56.0,5.0,Sunny,1.0,0.0
1320,2014,17,0,1,-11.0,0,43.0,1.0,Sunny,1.0,0.0
1321,2014,17,0,0,-6.0,0,77.0,7.0,Sunny,0.0,1.0
1322,2014,17,0,0,-7.5,0,41.0,5.0,Sunny,0.0,1.0
1323,2014,17,0,0,-6.0,0,57.0,4.0,Sunny,0.0,1.0
1324,2014,18,1,1,-5.5,0,51.0,6.0,Sunny,1.0,0.0
1325,2014,18,1,0,-3.0,0,48.0,10.0,Sunny,1.0,0.0
1326,2014,18,1,1,-6.0,0,72.0,0.0,Dome,1.0,0.0
1327,2014,18,1,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
1328,2014,19,1,1,-7.0,0,20.0,12.0,Sunny,1.0,0.0
1329,2014,19,1,1,-13.5,0,48.0,0.0,Sunny,1.0,0.0
1330,2014,19,1,0,-9.5,0,40.0,7.0,Sunny,1.0,0.0
1331,2014,19,1,1,-5.5,0,24.0,0.0,Sunny,1.0,0.0
1332,2014,20,1,1,-7.0,0,51.0,15.0,Sunny,1.0,0.0
1333,2014,20,1,1,-8.5,0,52.0,15.0,Sunny,1.0,0.0
1334,2014,21,1,1,-1.0,1,72.0,0.0,Dome,1.0,0.0
1335,2015,1,0,1,-7.0,0,64.0,9.0,Rain,1.0,0.0
1336,2015,1,0,1,-2.5,0,72.0,0.0,Dome,1.0,0.0
1337,2015,1,0,1,-1.0,0,53.0,7.0,Sunny,0.0,1.0
1338,2015,1,0,0,-6.5,0,68.0,4.0,Sunny,0.0,1.0
1339,2015,1,0,1,-7.0,0,72.0,0.0,Dome,1.0,0.0
1340,2015,1,0,1,-4.5,0,86.0,5.0,Sunny,1.0,0.0
1341,2015,1,0,0,-1.0,0,83.0,8.0,Sunny,0.0,1.0
1342,2015,1,0,0,-3.0,0,81.0,1.0,Sunny,0.0,1.0
1343,2015,1,0,1,-3.5,0,76.0,7.0,Sunny,1.0,0.0
1344,2015,1,0,0,-3.0,0,75.0,9.0,Sunny,1.0,0.0
1345,2015,1,0,1,-3.5,0,82.0,8.0,Sunny,1.0,0.0
1346,2015,1,0,1,-3.5,0,72.0,0.0,Dome,0.0,1.0
1347,2015,1,0,0,-3.0,0,81.0,6.0,Sunny,1.0,0.0
1348,2015,1,0,0,-4.0,0,71.0,11.0,Sunny,0.0,1.0
1349,2015,1,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
1350,2015,1,0,1,-2.5,0,64.0,4.0,Sunny,0.0,1.0
1351,2015,2,0,0,-3.0,0,80.0,8.0,Sunny,1.0,0.0
1352,2015,2,0,0,-1.0,0,62.0,4.0,Sunny,1.0,0.0
1353,2015,2,0,1,-3.0,0,88.0,2.0,Sunny,1.0,0.0
1354,2015,2,0,0,-2.0,0,69.0,3.0,Sunny,0.0,1.0
1355,2015,2,0,1,-3.5,0,73.0,6.0,Sunny,1.0,0.0
1356,2015,2,0,1,-1.0,0,66.0,11.0,Sunny,0.0,1.0
1357,2015,2,0,1,-3.0,0,54.0,6.0,Sunny,1.0,0.0
1358,2015,2,0,1,-6.0,0,83.0,5.0,Sunny,0.0,1.0
1359,2015,2,0,1,-2.5,0,70.0,12.0,Sunny,1.0,0.0
1360,2015,2,0,0,-9.0,0,72.0,0.0,Dome,1.0,0.0
1361,2015,2,0,0,-2.0,0,77.0,7.0,Sunny,1.0,0.0
1362,2015,2,0,1,-6.0,0,89.0,7.0,Sunny,0.0,1.0
1363,2015,2,0,0,-6.5,0,74.0,7.0,Sunny,1.0,0.0
1364,2015,2,0,1,-6.0,0,69.0,2.0,Sunny,1.0,0.0
1365,2015,2,0,1,-3.0,0,75.0,6.0,Sunny,0.0,1.0
1366,2015,2,0,0,-6.0,0,72.0,0.0,Dome,1.0,0.0
1367,2015,3,0,1,-3.0,0,66.0,2.0,Sunny,1.0,0.0
1368,2015,3,0,1,-7.0,0,72.0,0.0,Dome,1.0,0.0
1369,2015,3,0,0,-1.5,0,73.0,8.0,Sunny,1.0,0.0
1370,2015,3,0,1,-9.5,0,67.0,8.0,Sunny,1.0,0.0
1371,2015,3,0,0,-3.5,0,75.0,10.0,Sunny,1.0,0.0
1372,2015,3,0,0,0.0,0,72.0,0.0,Dome,0.0,0.0
1373,2015,3,0,0,-3.0,0,72.0,0.0,Dome,0.0,1.0
1374,2015,3,0,1,-6.0,0,75.0,8.0,Sunny,1.0,0.0
1375,2015,3,0,0,-1.0,0,80.0,0.0,Sunny,1.0,0.0
1376,2015,3,0,1,-2.0,0,80.0,13.0,Sunny,1.0,0.0
1377,2015,3,0,1,-14.0,0,70.0,3.0,Sunny,1.0,0.0
1378,2015,3,0,0,-3.0,0,70.0,5.0,Sunny,1.0,0.0
1379,2015,3,0,1,-16.5,0,62.0,7.0,Sunny,1.0,0.0
1380,2015,3,0,0,-1.0,0,72.0,0.0,Dome,1.0,0.0
1381,2015,3,0,0,-3.5,0,77.0,4.0,Sunny,0.0,1.0
1382,2015,3,0,1,-5.5,0,62.0,3.0,Sunny,1.0,0.0
1383,2015,4,0,0,-3.0,0,54.0,7.0,Sunny,0.0,1.0
1384,2015,4,0,0,-7.0,0,72.0,0.0,Dome,1.0,0.0
1385,2015,4,0,1,-4.5,0,72.0,0.0,Dome,1.0,0.0
1386,2015,4,0,0,-6.0,0,60.0,4.0,Sunny,1.0,0.0
1387,2015,4,0,1,-3.0,0,56.0,8.0,Sunny,0.0,1.0
1388,2015,4,0,1,-3.5,0,73.0,8.0,Sunny,1.0,0.0
1389,2015,4,0,1,-7.0,0,60.0,5.0,Sunny,1.0,0.0
1390,2015,4,0,1,-4.0,0,72.0,0.0,Dome,1.0,0.0
1391,2015,4,0,0,-2.5,1,62.0,6.0,Sunny,0.0,1.0
1392,2015,4,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1393,2015,4,0,1,-5.0,0,68.0,7.0,Sunny,1.0,0.0
1394,2015,4,0,0,-7.5,0,76.0,6.0,Sunny,0.0,1.0
1395,2015,4,0,0,-3.0,0,75.0,7.0,Sunny,0.0,1.0
1396,2015,4,0,1,-3.0,0,59.0,13.0,Sunny,0.0,1.0
1397,2015,4,0,1,-10.0,0,61.0,2.0,Sunny,1.0,0.0
1398,2015,5,0,0,-5.0,0,76.0,2.0,Sunny,1.0,0.0
1399,2015,5,0,1,-7.0,0,72.0,0.0,Dome,1.0,0.0
1400,2015,5,0,0,-6.5,0,68.0,0.0,Sunny,1.0,0.0
1401,2015,5,0,1,-3.0,0,72.0,7.0,Sunny,1.0,0.0
